Transaction_ID,Date,Transaction_Description,Merchant_Name,Amount,Transaction_Type,Category
TXN01026,18-01-2022,UPI transfer,Uber India,546.54,Debit,Transfer
TXN01027,19-01-2022,Cloud storage subscription,Google One,137.78,Debit,Entertainment
TXN01028,19-01-2022,Grocery shopping,BigBasket,1379.21,Debit,Groceries
TXN01029,19-01-2022,UPI transfer,Karthik S,862.30,Debit,Transfer
TXN01030,20-01-2022,Fuel refill,Indian Oil Petrol Pump,1149.20,Debit,Fuel
TXN01031,20-01-2022,Online shopping order,Amazon,2891.76,Debit,Shopping
TXN01032,21-01-2022,Online food order,Zomato,474.98,Debit,Dining
TXN01033,21-01-2022,Movie tickets booking,BookMyShow,1104.28,Debit,Entertainment
TXN01034,21-01-2022,Home utility items,Home Centre,1579.25,Debit,Miscellaneous
TXN01035,21-01-2022,UPI transfer,Namma Metro Recharge,454.14,Debit,Transfer
TXN01036,22-01-2022,Restaurant dining,Meghana Foods,767.39,Debit,Dining
TXN01037,22-01-2022,UPI transfer,Milk Vendor UPI,386.29,Debit,Transfer
TXN01038,22-01-2022,UPI transfer,Sneha Rao,480.25,Debit,Transfer
TXN01039,23-01-2022,Bike servicing,Bosch Car Service,1987.58,Debit,Miscellaneous
TXN01040,23-01-2022,UPI transfer,Milk Vendor UPI,447.71,Debit,Transfer
TXN01041,24-01-2022,UPI transfer,Ola Cabs,511.80,Debit,Transfer
TXN01042,25-01-2022,Restaurant dining,Domino's Pizza,827.97,Debit,Dining
TXN01043,26-01-2022,Fuel refill,Bharat Petroleum,1332.09,Debit,Fuel
TXN01044,26-01-2022,Grocery shopping,DMart,992.05,Debit,Groceries
TXN01045,26-01-2022,UPI transfer,Tea Stall UPI,424.84,Debit,Transfer
TXN01046,27-01-2022,Pharmacy sundries,Apollo Pharmacy,492.26,Debit,Miscellaneous
TXN01047,28-01-2022,Dry cleaning,Pressto Dry Cleaners,604.06,Debit,Miscellaneous
TXN01048,28-01-2022,UPI transfer,Laundry Service UPI,654.25,Debit,Transfer
TXN01049,29-01-2022,Restaurant dining,Hotel Shivalli,482.53,Debit,Dining
TXN01050,29-01-2022,Grocery shopping,DMart,954.58,Debit,Groceries
TXN01051,30-01-2022,Restaurant dining,Starbucks,792.59,Debit,Dining
TXN01052,30-01-2022,Fuel refill,HP Petrol Pump,1331.61,Debit,Fuel
TXN01053,30-01-2022,Monthly salary credit,Infosys Ltd,134361.70,Credit,Income
TXN01054,30-01-2022,UPI transfer,Laundry Service UPI,390.00,Debit,Transfer
TXN01055,31-01-2022,Restaurant dining,Empire Restaurant,721.50,Debit,Dining
TXN01056,31-01-2022,Stationery purchase,Sapna Book House,235.69,Debit,Miscellaneous
TXN01057,31-01-2022,UPI transfer,Tea Stall UPI,778.74,Debit,Transfer
TXN01058,01-02-2022,Restaurant dining,Barbeque Nation,964.13,Debit,Dining
TXN01059,01-02-2022,Online shopping order,Amazon,2837.89,Debit,Shopping
TXN01060,01-02-2022,UPI transfer,Anjali Nair,319.84,Debit,Transfer
TXN01061,03-02-2022,Movie tickets booking,BookMyShow,1027.34,Debit,Entertainment
TXN01062,03-02-2022,Courier charges,Blue Dart,390.29,Debit,Miscellaneous
TXN01063,03-02-2022,Home utility items,Home Centre,1733.06,Debit,Miscellaneous
TXN01064,03-02-2022,Plant and garden supplies,Lalbagh Nursery,730.86,Debit,Miscellaneous
TXN01065,03-02-2022,House rent payment,Prakash Reddy (Landlord),24000.00,Debit,Rent
TXN01066,04-02-2022,Movie tickets booking,BookMyShow,1061.19,Debit,Entertainment
TXN01067,04-02-2022,Movie tickets,PVR Cinemas,1087.55,Debit,Entertainment
TXN01068,04-02-2022,UPI transfer,Ramesh Kumar,752.23,Debit,Transfer
TXN01069,04-02-2022,UPI transfer,Rapido,457.53,Debit,Transfer
TXN01070,04-02-2022,UPI transfer,Auto Rickshaw UPI,354.44,Debit,Transfer
TXN01071,05-02-2022,Netflix monthly subscription,Netflix,533.35,Debit,Entertainment
TXN01072,05-02-2022,Fuel refill,HP Petrol Pump,1191.20,Debit,Fuel
TXN01073,05-02-2022,Grocery shopping,Sri Krishna Stores,546.88,Debit,Groceries
TXN01074,05-02-2022,Online shopping order,Myntra,1816.77,Debit,Shopping
TXN01075,05-02-2022,UPI transfer,Namma Metro Recharge,510.32,Debit,Transfer
TXN01076,05-02-2022,Broadband internet bill,ACT Fibernet,1277.35,Debit,Utilities
TXN01077,06-02-2022,Restaurant dining,Meghana Foods,733.74,Debit,Dining
TXN01078,06-02-2022,Online shopping order,Myntra,938.48,Debit,Shopping
TXN01079,06-02-2022,Electricity bill payment,BESCOM,1785.49,Debit,Utilities
TXN01080,07-02-2022,Grocery shopping,DMart,1444.56,Debit,Groceries
TXN01081,07-02-2022,Bike servicing,Bosch Car Service,2134.82,Debit,Miscellaneous
TXN01082,07-02-2022,Online shopping order,Amazon,1672.30,Debit,Shopping
TXN01083,08-02-2022,Water bill payment,BWSSB,374.24,Debit,Utilities
TXN01084,09-02-2022,Cloud storage subscription,Google One,242.67,Debit,Entertainment
TXN01085,09-02-2022,UPI transfer,Ola Cabs,577.11,Debit,Transfer
TXN01086,09-02-2022,Piped gas bill payment,GAIL Gas,624.84,Debit,Utilities
TXN01087,10-02-2022,Restaurant dining,Truffles,458.66,Debit,Dining
TXN01088,10-02-2022,Fuel refill,HP Petrol Pump,969.15,Debit,Fuel
TXN01089,10-02-2022,UPI transfer,Uber India,848.57,Debit,Transfer
TXN01090,10-02-2022,UPI transfer,Blinkit,560.25,Debit,Transfer
TXN01091,11-02-2022,Movie tickets,PVR Cinemas,1185.64,Debit,Entertainment
TXN01092,11-02-2022,Grocery shopping,More Supermarket,1381.77,Debit,Groceries
TXN01093,11-02-2022,Mutual fund dividend credit,Zerodha Coin,4488.76,Credit,Income
TXN01094,11-02-2022,UPI transfer,Vegetable Vendor UPI,215.68,Debit,Transfer
TXN01095,12-02-2022,Spotify Premium subscription,Spotify,124.95,Debit,Entertainment
TXN01096,12-02-2022,Grocery shopping,DMart,1022.50,Debit,Groceries
TXN01097,12-02-2022,Dental treatment,Clove Dental,2674.60,Debit,Medical
TXN01098,12-02-2022,Mobile accessories,Croma,1779.45,Debit,Miscellaneous
TXN01099,12-02-2022,Pharmacy sundries,Apollo Pharmacy,660.96,Debit,Miscellaneous
TXN01100,12-02-2022,UPI transfer,Namma Metro Recharge,541.12,Debit,Transfer
TXN01101,13-02-2022,Online food order,Swiggy,825.83,Debit,Dining
TXN01102,13-02-2022,Fuel refill,HP Petrol Pump,1029.66,Debit,Fuel
TXN01103,13-02-2022,Grocery shopping,More Supermarket,973.02,Debit,Groceries
TXN01104,14-02-2022,Restaurant dining,Meghana Foods,885.16,Debit,Dining
TXN01105,14-02-2022,Amazon Prime annual membership,Amazon,1584.05,Debit,Entertainment
TXN01106,14-02-2022,Mobile accessories,Croma,1192.11,Debit,Miscellaneous
TXN01107,14-02-2022,Dry cleaning,Pressto Dry Cleaners,480.93,Debit,Miscellaneous
TXN01108,14-02-2022,Gift purchase,Archies Gallery,649.77,Debit,Miscellaneous
TXN01109,15-02-2022,Restaurant dining,Meghana Foods,880.15,Debit,Dining
TXN01110,15-02-2022,Online shopping order,Amazon,2840.50,Debit,Shopping
TXN01111,15-02-2022,UPI transfer,Ramesh Kumar,972.83,Debit,Transfer
TXN01112,16-02-2022,UPI transfer,Local Kirana UPI,835.52,Debit,Transfer
TXN01113,17-02-2022,Grocery shopping,More Supermarket,831.35,Debit,Groceries
TXN01114,17-02-2022,UPI transfer,Tea Stall UPI,410.96,Debit,Transfer
TXN01115,18-02-2022,Disney+ Hotstar subscription,Disney+ Hotstar,322.56,Debit,Entertainment
TXN01116,18-02-2022,Movie tickets,PVR Cinemas,1085.65,Debit,Entertainment
TXN01117,18-02-2022,Gift purchase,Archies Gallery,596.77,Debit,Miscellaneous
TXN01118,18-02-2022,Mobile postpaid bill,Airtel,723.36,Debit,Utilities
TXN01119,19-02-2022,Fuel refill,HP Petrol Pump,1264.10,Debit,Fuel
TXN01120,19-02-2022,Grocery shopping,More Supermarket,1510.51,Debit,Groceries
TXN01121,19-02-2022,UPI transfer,Milk Vendor UPI,961.29,Debit,Transfer
TXN01122,20-02-2022,Restaurant dining,Empire Restaurant,570.28,Debit,Dining
TXN01123,20-02-2022,Home utility items,Home Centre,1419.08,Debit,Miscellaneous
TXN01124,20-02-2022,Book purchase,Blossom Book House,669.29,Debit,Miscellaneous
TXN01125,21-02-2022,ATM cash withdrawal,Axis Bank ATM,3000.00,Debit,Cash Withdrawal
TXN01126,21-02-2022,UPI transfer,Sneha Rao,980.48,Debit,Transfer
TXN01127,22-02-2022,Dry cleaning,Pressto Dry Cleaners,603.98,Debit,Miscellaneous
TXN01128,22-02-2022,UPI transfer,Blinkit,833.04,Debit,Transfer
TXN01129,23-02-2022,Fuel refill,Shell Fuel Station,1483.43,Debit,Fuel
TXN01130,23-02-2022,Online shopping order,Myntra,1683.56,Debit,Shopping
TXN01131,23-02-2022,UPI transfer,Tea Stall UPI,535.03,Debit,Transfer
TXN01132,23-02-2022,UPI transfer,Blinkit,899.76,Debit,Transfer
TXN01133,24-02-2022,Cloud storage subscription,Google One,205.95,Debit,Entertainment
TXN01134,24-02-2022,Book purchase,Blossom Book House,622.98,Debit,Miscellaneous
TXN01135,24-02-2022,Online shopping order,Flipkart,2587.25,Debit,Shopping
TXN01136,25-02-2022,Restaurant dining,Meghana Foods,871.73,Debit,Dining
TXN01137,25-02-2022,Grocery shopping,More Supermarket,882.50,Debit,Groceries
TXN01138,26-02-2022,Restaurant dining,Truffles,507.07,Debit,Dining
TXN01139,26-02-2022,Grocery shopping,More Supermarket,1659.60,Debit,Groceries
TXN01140,27-02-2022,Restaurant dining,Truffles,434.14,Debit,Dining
TXN01141,28-02-2022,Restaurant dining,Empire Restaurant,548.00,Debit,Dining
TXN01142,28-02-2022,Fuel refill,HP Petrol Pump,961.11,Debit,Fuel
TXN01143,28-02-2022,Monthly salary credit,Infosys Ltd,134785.21,Credit,Income
TXN01144,28-02-2022,Mobile accessories,Croma,775.83,Debit,Miscellaneous
TXN01145,28-02-2022,UPI transfer,Laundry Service UPI,634.09,Debit,Transfer
TXN01146,01-03-2022,Grocery shopping,DMart,1658.90,Debit,Groceries
TXN01147,01-03-2022,Online shopping order,Myntra,1408.77,Debit,Shopping
TXN01148,01-03-2022,UPI transfer,Priya Menon,992.27,Debit,Transfer
TXN01149,02-03-2022,Grocery shopping,Reliance Fresh,668.80,Debit,Groceries
TXN01150,02-03-2022,Book purchase,Blossom Book House,738.83,Debit,Miscellaneous
TXN01151,03-03-2022,Grocery shopping,Zepto,670.50,Debit,Groceries
TXN01152,04-03-2022,Restaurant dining,Domino's Pizza,564.34,Debit,Dining
TXN01153,04-03-2022,House rent payment,Prakash Reddy (Landlord),24000.00,Debit,Rent
TXN01154,04-03-2022,Online shopping order,Flipkart,2605.43,Debit,Shopping
TXN01155,04-03-2022,UPI transfer,Anjali Nair,1064.68,Debit,Transfer
TXN01156,05-03-2022,Netflix monthly subscription,Netflix,543.09,Debit,Entertainment
TXN01157,05-03-2022,Movie tickets booking,BookMyShow,817.21,Debit,Entertainment
TXN01158,05-03-2022,Grocery shopping,DMart,1484.62,Debit,Groceries
TXN01159,05-03-2022,UPI transfer,Local Kirana UPI,849.25,Debit,Transfer
TXN01160,05-03-2022,UPI transfer,Priya Menon,385.74,Debit,Transfer
TXN01161,05-03-2022,UPI transfer,Ramesh Kumar,724.25,Debit,Transfer
TXN01162,05-03-2022,Broadband internet bill,ACT Fibernet,1294.99,Debit,Utilities
TXN01163,06-03-2022,Restaurant dining,Starbucks,804.40,Debit,Dining
TXN01164,06-03-2022,Fuel refill,Indian Oil Petrol Pump,1387.97,Debit,Fuel
TXN01165,07-03-2022,Grocery shopping,Big Bazaar,846.05,Debit,Groceries
TXN01166,07-03-2022,Gym membership,Cult Fit,2171.39,Debit,Miscellaneous
TXN01167,07-03-2022,UPI transfer,Barber Shop UPI,1058.93,Debit,Transfer
TXN01168,08-03-2022,Online food order,Zomato,612.75,Debit,Dining
TXN01169,08-03-2022,Online shopping order,Flipkart,918.54,Debit,Shopping
TXN01170,08-03-2022,Water bill payment,BWSSB,435.90,Debit,Utilities
TXN01171,09-03-2022,Grocery shopping,Reliance Fresh,564.94,Debit,Groceries
TXN01172,09-03-2022,Salon and grooming,Naturals Salon,486.23,Debit,Miscellaneous
TXN01173,09-03-2022,Courier charges,Blue Dart,372.52,Debit,Miscellaneous
TXN01174,09-03-2022,Piped gas bill payment,GAIL Gas,501.78,Debit,Utilities
TXN01175,10-03-2022,Restaurant dining,Domino's Pizza,576.44,Debit,Dining
TXN01176,10-03-2022,Fuel refill,Indian Oil Petrol Pump,1014.17,Debit,Fuel
TXN01177,10-03-2022,UPI transfer,Blinkit,480.99,Debit,Transfer
TXN01178,10-03-2022,Electricity bill payment,BESCOM,2661.38,Debit,Utilities
TXN01179,12-03-2022,Restaurant dining,Starbucks,505.99,Debit,Dining
TXN01180,12-03-2022,Spotify Premium subscription,Spotify,128.68,Debit,Entertainment
TXN01181,12-03-2022,UPI transfer,Tea Stall UPI,258.37,Debit,Transfer
TXN01182,13-03-2022,Health insurance premium,Star Health Insurance,23362.88,Debit,Insurance
TXN01183,13-03-2022,UPI transfer,Karthik S,830.89,Debit,Transfer
TXN01184,14-03-2022,Pharmacy sundries,Apollo Pharmacy,569.89,Debit,Miscellaneous
TXN01185,14-03-2022,Advance tax instalment,Income Tax Dept,18056.13,Debit,Tax
TXN01186,14-03-2022,UPI transfer,Auto Rickshaw UPI,405.97,Debit,Transfer
TXN01187,15-03-2022,Mobile accessories,Croma,806.64,Debit,Miscellaneous
TXN01188,16-03-2022,Fuel refill,Bharat Petroleum,1087.50,Debit,Fuel
TXN01189,17-03-2022,Online food order,Swiggy,862.24,Debit,Dining
TXN01190,17-03-2022,UPI transfer,Vegetable Vendor UPI,222.42,Debit,Transfer
TXN01191,17-03-2022,Mobile postpaid bill,Airtel,771.61,Debit,Utilities
TXN01192,18-03-2022,Disney+ Hotstar subscription,Disney+ Hotstar,319.77,Debit,Entertainment
TXN01193,19-03-2022,Grocery shopping,DMart,1207.03,Debit,Groceries
TXN01194,19-03-2022,Plant and garden supplies,Lalbagh Nursery,356.80,Debit,Miscellaneous
TXN01195,20-03-2022,Restaurant dining,Hotel Shivalli,698.56,Debit,Dining
TXN01196,20-03-2022,Grocery shopping,DMart,1523.61,Debit,Groceries
TXN01197,21-03-2022,Movie tickets,PVR Cinemas,633.78,Debit,Entertainment
TXN01198,21-03-2022,Fuel refill,Shell Fuel Station,1197.33,Debit,Fuel
TXN01199,21-03-2022,Grocery shopping,Zepto,691.70,Debit,Groceries
TXN01200,22-03-2022,Grocery shopping,Zepto,538.71,Debit,Groceries
TXN01201,22-03-2022,UPI transfer,Rapido,605.71,Debit,Transfer
TXN01202,23-03-2022,Online food order,Swiggy,775.95,Debit,Dining
TXN01203,23-03-2022,Grocery shopping,More Supermarket,1193.39,Debit,Groceries
TXN01204,23-03-2022,Pharmacy medicine purchase,MedPlus,847.75,Debit,Medical
TXN01205,24-03-2022,Fuel refill,Indian Oil Petrol Pump,1380.85,Debit,Fuel
TXN01206,24-03-2022,Grocery shopping,Big Bazaar,991.71,Debit,Groceries
TXN01207,24-03-2022,Savings account interest credit,HDFC Bank,1423.84,Credit,Income
TXN01208,24-03-2022,UPI transfer,Barber Shop UPI,734.17,Debit,Transfer
TXN01209,24-03-2022,UPI transfer,Sneha Rao,737.73,Debit,Transfer
TXN01210,25-03-2022,UPI transfer,Barber Shop UPI,891.69,Debit,Transfer
TXN01211,25-03-2022,UPI transfer,Sneha Rao,549.95,Debit,Transfer
TXN01212,26-03-2022,Restaurant dining,Barbeque Nation,1657.58,Debit,Dining
TXN01213,26-03-2022,Salon and grooming,Naturals Salon,805.62,Debit,Miscellaneous
TXN01214,26-03-2022,Courier charges,Blue Dart,431.27,Debit,Miscellaneous
TXN01215,27-03-2022,Restaurant dining,Meghana Foods,745.29,Debit,Dining
TXN01216,27-03-2022,UPI transfer,Auto Rickshaw UPI,951.72,Debit,Transfer
TXN01217,29-03-2022,Fuel refill,HP Petrol Pump,1246.24,Debit,Fuel
TXN01218,29-03-2022,Online shopping order,Myntra,2076.67,Debit,Shopping
TXN01219,30-03-2022,Restaurant dining,Meghana Foods,589.64,Debit,Dining
TXN01220,30-03-2022,Monthly salary credit,Infosys Ltd,135150.57,Credit,Income
TXN01221,30-03-2022,Dry cleaning,Pressto Dry Cleaners,525.91,Debit,Miscellaneous
TXN01222,31-03-2022,Gift purchase,Archies Gallery,1307.72,Debit,Miscellaneous
TXN01223,01-04-2022,Dry cleaning,Pressto Dry Cleaners,542.44,Debit,Miscellaneous
TXN01224,02-04-2022,Restaurant dining,Truffles,622.31,Debit,Dining
TXN01225,02-04-2022,Fuel refill,Shell Fuel Station,1393.52,Debit,Fuel
TXN01226,02-04-2022,Online shopping order,Amazon,2037.50,Debit,Shopping
TXN01227,02-04-2022,Property tax payment,BBMP,5292.80,Debit,Tax
TXN01228,02-04-2022,UPI transfer,Milk Vendor UPI,988.48,Debit,Transfer
TXN01229,02-04-2022,UPI transfer,Blinkit,638.16,Debit,Transfer
TXN01230,03-04-2022,Grocery shopping,More Supermarket,875.09,Debit,Groceries
TXN01231,04-04-2022,House rent payment,Prakash Reddy (Landlord),24000.00,Debit,Rent
TXN01232,04-04-2022,UPI transfer,Karthik S,945.23,Debit,Transfer
TXN01233,05-04-2022,Restaurant dining,Domino's Pizza,444.80,Debit,Dining
TXN01234,05-04-2022,Netflix monthly subscription,Netflix,528.16,Debit,Entertainment
TXN01235,05-04-2022,Broadband internet bill,ACT Fibernet,1238.27,Debit,Utilities
TXN01236,06-04-2022,Fuel refill,Shell Fuel Station,1504.52,Debit,Fuel
TXN01237,06-04-2022,Grocery shopping,Big Bazaar,841.71,Debit,Groceries
TXN01238,06-04-2022,Gift purchase,Archies Gallery,1102.51,Debit,Miscellaneous
TXN01239,06-04-2022,Pharmacy sundries,Apollo Pharmacy,527.84,Debit,Miscellaneous
TXN01240,06-04-2022,UPI transfer,Priya Menon,697.15,Debit,Transfer
TXN01241,06-04-2022,UPI transfer,Anjali Nair,1058.85,Debit,Transfer
TXN01242,06-04-2022,UPI transfer,Laundry Service UPI,890.26,Debit,Transfer
TXN01243,06-04-2022,Electricity bill payment,BESCOM,3024.24,Debit,Utilities
TXN01244,07-04-2022,Grocery shopping,Zepto,588.54,Debit,Groceries
TXN01245,07-04-2022,UPI transfer,Laundry Service UPI,1008.77,Debit,Transfer
TXN01246,08-04-2022,Grocery shopping,Sri Krishna Stores,678.66,Debit,Groceries
TXN01247,08-04-2022,UPI transfer,Barber Shop UPI,386.02,Debit,Transfer
TXN01248,09-04-2022,Cloud storage subscription,Google One,231.38,Debit,Entertainment
TXN01249,09-04-2022,Gift purchase,Archies Gallery,1259.86,Debit,Miscellaneous
TXN01250,09-04-2022,Piped gas bill payment,GAIL Gas,599.16,Debit,Utilities
TXN01251,10-04-2022,Cloud storage subscription,Google One,171.77,Debit,Entertainment
TXN01252,10-04-2022,Grocery shopping,DMart,1134.70,Debit,Groceries
TXN01253,11-04-2022,Fuel refill,HP Petrol Pump,1505.36,Debit,Fuel
TXN01254,11-04-2022,Water bill payment,BWSSB,453.70,Debit,Utilities
TXN01255,12-04-2022,Spotify Premium subscription,Spotify,129.47,Debit,Entertainment
TXN01256,12-04-2022,Grocery shopping,BigBasket,1254.63,Debit,Groceries
TXN01257,12-04-2022,Online shopping order,Flipkart,2241.03,Debit,Shopping
TXN01258,13-04-2022,Grocery shopping,DMart,1122.08,Debit,Groceries
TXN01259,14-04-2022,Gym membership,Cult Fit,2419.86,Debit,Miscellaneous
TXN01260,14-04-2022,Online shopping order,Amazon,2470.10,Debit,Shopping
TXN01261,15-04-2022,ATM cash withdrawal,Axis Bank ATM,5000.00,Debit,Cash Withdrawal
TXN01262,15-04-2022,Cloud storage subscription,Google One,205.20,Debit,Entertainment
TXN01263,15-04-2022,Fuel refill,Bharat Petroleum,1386.52,Debit,Fuel
TXN01264,16-04-2022,Restaurant dining,Hotel Shivalli,631.30,Debit,Dining
TXN01265,16-04-2022,Grocery shopping,Sri Krishna Stores,469.60,Debit,Groceries
TXN01266,17-04-2022,Grocery shopping,Big Bazaar,989.07,Debit,Groceries
TXN01267,18-04-2022,Restaurant dining,Toit Brewpub,1731.14,Debit,Dining
TXN01268,18-04-2022,Disney+ Hotstar subscription,Disney+ Hotstar,318.86,Debit,Entertainment
TXN01269,18-04-2022,UPI transfer,Vegetable Vendor UPI,517.04,Debit,Transfer
TXN01270,18-04-2022,UPI transfer,Namma Metro Recharge,274.20,Debit,Transfer
TXN01271,18-04-2022,Mobile postpaid bill,Airtel,761.70,Debit,Utilities
TXN01272,19-04-2022,Online shopping order,Flipkart,761.71,Debit,Shopping
TXN01273,21-04-2022,Restaurant dining,Third Wave Coffee,669.76,Debit,Dining
TXN01274,21-04-2022,Fuel refill,Shell Fuel Station,1441.21,Debit,Fuel
TXN01275,21-04-2022,Gift purchase,Archies Gallery,671.85,Debit,Miscellaneous
TXN01276,21-04-2022,UPI transfer,Uber India,467.18,Debit,Transfer
TXN01277,22-04-2022,Cloud storage subscription,Google One,185.05,Debit,Entertainment
TXN01278,23-04-2022,Restaurant dining,Third Wave Coffee,554.52,Debit,Dining
TXN01279,23-04-2022,Online shopping order,Flipkart,1159.42,Debit,Shopping
TXN01280,24-04-2022,Fuel refill,Indian Oil Petrol Pump,1444.75,Debit,Fuel
TXN01281,24-04-2022,Grocery shopping,DMart,831.64,Debit,Groceries
TXN01282,24-04-2022,UPI transfer,Priya Menon,1010.59,Debit,Transfer
TXN01283,24-04-2022,UPI transfer,Karthik S,1005.85,Debit,Transfer
TXN01284,25-04-2022,Grocery shopping,DMart,1422.72,Debit,Groceries
TXN01285,27-04-2022,Restaurant dining,Truffles,656.96,Debit,Dining
TXN01286,28-04-2022,Mobile accessories,Croma,823.18,Debit,Miscellaneous
TXN01287,28-04-2022,Online shopping order,Ajio,1216.96,Debit,Shopping
TXN01288,29-04-2022,Restaurant dining,Hotel Shivalli,525.03,Debit,Dining
TXN01289,29-04-2022,Movie tickets,PVR Cinemas,758.38,Debit,Entertainment
TXN01290,29-04-2022,Cloud storage subscription,Google One,196.21,Debit,Entertainment
TXN01291,30-04-2022,Restaurant dining,CTR Malleshwaram,467.74,Debit,Dining
TXN01292,30-04-2022,Fuel refill,HP Petrol Pump,1160.77,Debit,Fuel
TXN01293,30-04-2022,Monthly salary credit,Infosys Ltd,144625.37,Credit,Income
TXN01294,30-04-2022,Courier charges,Blue Dart,259.06,Debit,Miscellaneous
TXN01295,30-04-2022,Mobile accessories,Croma,1630.64,Debit,Miscellaneous
TXN01296,30-04-2022,UPI transfer,Rapido,412.71,Debit,Transfer
TXN01297,30-04-2022,UPI transfer,Auto Rickshaw UPI,430.12,Debit,Transfer
TXN01298,01-05-2022,Grocery shopping,Sri Krishna Stores,507.93,Debit,Groceries
TXN01299,02-05-2022,Online food order,Zomato,612.35,Debit,Dining
TXN01300,02-05-2022,Grocery shopping,DMart,1574.96,Debit,Groceries
TXN01301,02-05-2022,UPI transfer,Anjali Nair,909.22,Debit,Transfer
TXN01302,03-05-2022,ATM cash withdrawal,Axis Bank ATM,2000.00,Debit,Cash Withdrawal
TXN01303,03-05-2022,Movie tickets,PVR Cinemas,857.29,Debit,Entertainment
TXN01304,03-05-2022,Fuel refill,HP Petrol Pump,1381.05,Debit,Fuel
TXN01305,04-05-2022,Grocery shopping,Reliance Fresh,444.22,Debit,Groceries
TXN01306,04-05-2022,Stationery purchase,Sapna Book House,251.41,Debit,Miscellaneous
TXN01307,04-05-2022,Gym membership,Cult Fit,1576.43,Debit,Miscellaneous
TXN01308,04-05-2022,House rent payment,Prakash Reddy (Landlord),24000.00,Debit,Rent
TXN01309,04-05-2022,UPI transfer,Blinkit,894.96,Debit,Transfer
TXN01310,04-05-2022,UPI transfer,Ramesh Kumar,669.73,Debit,Transfer
TXN01311,04-05-2022,UPI transfer,Local Kirana UPI,544.17,Debit,Transfer
TXN01312,04-05-2022,UPI transfer,Auto Rickshaw UPI,577.08,Debit,Transfer
TXN01313,05-05-2022,Netflix monthly subscription,Netflix,535.41,Debit,Entertainment
TXN01314,05-05-2022,Grocery shopping,Big Bazaar,1171.57,Debit,Groceries
TXN01315,05-05-2022,Gym membership,Cult Fit,2391.37,Debit,Miscellaneous
TXN01316,05-05-2022,Broadband internet bill,ACT Fibernet,1294.65,Debit,Utilities
TXN01317,06-05-2022,Dry cleaning,Pressto Dry Cleaners,569.45,Debit,Miscellaneous
TXN01318,07-05-2022,Online food order,Swiggy,600.80,Debit,Dining
TXN01319,07-05-2022,Movie tickets,PVR Cinemas,700.77,Debit,Entertainment
TXN01320,07-05-2022,Electricity bill payment,BESCOM,3157.84,Debit,Utilities
TXN01321,08-05-2022,Online shopping order,Amazon,1936.71,Debit,Shopping
TXN01322,08-05-2022,UPI transfer,Namma Metro Recharge,359.32,Debit,Transfer
TXN01323,08-05-2022,UPI transfer,Karthik S,727.00,Debit,Transfer
TXN01324,09-05-2022,Restaurant dining,CTR Malleshwaram,743.00,Debit,Dining
TXN01325,09-05-2022,Fuel refill,Bharat Petroleum,1455.89,Debit,Fuel
TXN01326,09-05-2022,UPI transfer,Rapido,541.36,Debit,Transfer
TXN01327,10-05-2022,Grocery shopping,More Supermarket,1352.09,Debit,Groceries
TXN01328,10-05-2022,Piped gas bill payment,GAIL Gas,569.11,Debit,Utilities
TXN01329,11-05-2022,Restaurant dining,Starbucks,872.42,Debit,Dining
TXN01330,11-05-2022,Movie tickets,PVR Cinemas,659.55,Debit,Entertainment
TXN01331,11-05-2022,Dry cleaning,Pressto Dry Cleaners,530.92,Debit,Miscellaneous
TXN01332,11-05-2022,Pharmacy sundries,Apollo Pharmacy,576.23,Debit,Miscellaneous
TXN01333,11-05-2022,UPI transfer,Anjali Nair,733.91,Debit,Transfer
TXN01334,11-05-2022,UPI transfer,Milk Vendor UPI,399.19,Debit,Transfer
TXN01335,11-05-2022,Water bill payment,BWSSB,476.26,Debit,Utilities
TXN01336,12-05-2022,Spotify Premium subscription,Spotify,127.88,Debit,Entertainment
TXN01337,12-05-2022,Grocery shopping,BigBasket,1516.99,Debit,Groceries
TXN01338,12-05-2022,Stationery purchase,Sapna Book House,436.97,Debit,Miscellaneous
TXN01339,12-05-2022,Online shopping order,Amazon,1868.10,Debit,Shopping
TXN01340,13-05-2022,Fuel refill,Indian Oil Petrol Pump,1164.70,Debit,Fuel
TXN01341,14-05-2022,Restaurant dining,Empire Restaurant,570.90,Debit,Dining
TXN01342,14-05-2022,Online shopping order,Amazon,2650.21,Debit,Shopping
TXN01343,15-05-2022,Restaurant dining,Starbucks,469.50,Debit,Dining
TXN01344,15-05-2022,Movie tickets,PVR Cinemas,865.28,Debit,Entertainment
TXN01345,16-05-2022,Pharmacy sundries,Apollo Pharmacy,596.96,Debit,Miscellaneous
TXN01346,16-05-2022,UPI transfer,Sneha Rao,512.82,Debit,Transfer
TXN01347,16-05-2022,UPI transfer,Vegetable Vendor UPI,428.14,Debit,Transfer
TXN01348,16-05-2022,Hotel booking,MakeMyTrip,8609.58,Debit,Travel
TXN01349,17-05-2022,Restaurant dining,Toit Brewpub,1877.28,Debit,Dining
TXN01350,17-05-2022,Home utility items,Home Centre,1532.86,Debit,Miscellaneous
TXN01351,17-05-2022,UPI transfer,Auto Rickshaw UPI,307.52,Debit,Transfer
TXN01352,17-05-2022,Flight ticket booking,Air India,8211.35,Debit,Travel
TXN01353,17-05-2022,Mobile postpaid bill,Airtel,729.67,Debit,Utilities
